image_file_name,width,height,fx,fy,cx,cy,resize_mode
frame_1329454468712864.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329454568721769.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329454668765161.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329454768874425.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329454868984613.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329454969080755.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329455069307651.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329455169425084.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329455269541624.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329455369551114.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329455469604356.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329455569741918.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329455669809529.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329455769941765.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329455870129378.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329455970226784.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329456070371806.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329456170500889.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329456270586774.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329456370669457.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329456470751314.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329456570838148.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329456670948615.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329456771067260.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
frame_1329456871185889.jpg,640,480,456.27792,455.49878,317.64102,245.34378,native
