session_id,record_index,frame_timestamp_ns,capture_timestamp_ns,tracking_state,image_file_name,image_path,image_exists,fx,fy,cx,cy,width,height,tx,ty,tz,qx,qy,qz,qw,blur_score,qc_tracking_ok,qc_image_ok,qc_intrinsics_ok,qc_blur_ok,qc_pose_ok,qc_pass,skip_reason,frame_gap_from_prev_selected,prod_adopted,prod_skip_reason
session-20260402-051025,220,1329426943259953,1329426923909631,TRACKING,frame_1329426943259953.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329426943259953.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4661944,-0.0039653834,-1.5629812,-0.5150213,0.177932,-0.44128114,0.71299654,138.09475708007812,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,223,1329427043351821,1329427024001767,TRACKING,frame_1329427043351821.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427043351821.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.47579,-0.0063263234,-1.620989,-0.5328925,0.17690657,-0.42451525,0.7102932,133.5419464111328,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,226,1329427143441251,1329427124093902,TRACKING,frame_1329427143441251.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427143441251.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.492569,-0.0041279886,-1.6736253,-0.54204386,0.19425562,-0.40781063,0.7086209,117.33979797363281,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,229,1329427243343138,1329427224186037,TRACKING,frame_1329427243343138.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427243343138.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5068779,-0.0024065562,-1.7257518,-0.5565581,0.20104136,-0.38915592,0.70596254,132.9168701171875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,232,1329427343353176,1329427324278173,TRACKING,frame_1329427343353176.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427343353176.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5224835,0.0023258012,-1.7703778,-0.5631309,0.22730255,-0.38016853,0.69763094,90.38081359863281,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,235,1329427443419095,1329427424370308,TRACKING,frame_1329427443419095.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427443419095.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5330818,0.0032014865,-1.8187339,-0.56133246,0.23666158,-0.3809401,0.6955442,143.24478149414062,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,238,1329427543566378,1329427524462392,TRACKING,frame_1329427543566378.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427543566378.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5424994,0.0016777366,-1.8693794,-0.55787814,0.23660433,-0.38815403,0.6943535,116.32699584960938,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,241,1329427643654975,1329427624554527,TRACKING,frame_1329427643654975.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427643654975.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.545323,-0.00028076582,-1.9205211,-0.55598825,0.22893971,-0.39543587,0.6943299,93.09585571289062,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,244,1329427743698408,1329427724646662,TRACKING,frame_1329427743698408.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427743698408.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5435867,-0.0024451427,-1.9697701,-0.56399333,0.22269659,-0.39236033,0.6916437,218.83309936523438,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,247,1329427843820012,1329427824738798,TRACKING,frame_1329427843820012.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427843820012.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5444438,-0.0011654906,-2.0143576,-0.5701802,0.22338049,-0.39947686,0.6822125,159.21054077148438,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,250,1329427943899411,1329427924830933,TRACKING,frame_1329427943899411.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427943899411.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5385045,0.0029058624,-2.0553362,-0.5752432,0.22165635,-0.38392746,0.6874325,131.14642333984375,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,253,1329428044097916,1329428024923069,TRACKING,frame_1329428044097916.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428044097916.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5402776,0.0050233267,-2.097201,-0.5766024,0.23324475,-0.36832395,0.69098765,112.73104095458984,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,256,1329428144144233,1329428125015204,TRACKING,frame_1329428144144233.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428144144233.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5483896,0.0070250444,-2.1410093,-0.5802568,0.24207285,-0.35104454,0.6938808,125.34669494628906,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,259,1329428244291656,1329428225107339,TRACKING,frame_1329428244291656.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428244291656.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5670958,0.010368418,-2.1859953,-0.5890399,0.2615521,-0.33115166,0.68917406,129.02394104003906,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,262,1329428344469278,1329428325199475,TRACKING,frame_1329428344469278.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428344469278.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5909818,0.018420586,-2.2326972,-0.5976986,0.28737777,-0.3070921,0.6825428,100.94994354248047,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,265,1329428444543474,1329428425291610,TRACKING,frame_1329428444543474.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428444543474.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6125191,0.02991603,-2.2793314,-0.6086063,0.30950516,-0.27732033,0.67594266,80.36538696289062,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,268,1329428544667446,1329428525383746,TRACKING,frame_1329428544667446.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428544667446.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6334021,0.04202708,-2.3262296,-0.61859417,0.32048875,-0.25720662,0.6696812,135.855224609375,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,271,1329428644756979,1329428625475881,TRACKING,frame_1329428644756979.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428644756979.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6520847,0.0482273,-2.366915,-0.6227886,0.33101976,-0.24705637,0.6644723,205.89244079589844,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,274,1329428744828228,1329428725568017,TRACKING,frame_1329428744828228.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428744828228.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6629821,0.047918577,-2.407526,-0.62766343,0.33846313,-0.24332757,0.6574747,229.26351928710938,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,277,1329428844908377,1329428825660152,TRACKING,frame_1329428844908377.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428844908377.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6666327,0.04236059,-2.4474301,-0.6344628,0.34146348,-0.24198616,0.6498479,308.3066711425781,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,280,1329428945073836,1329428925752235,TRACKING,frame_1329428945073836.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428945073836.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6644176,0.03736581,-2.4868379,-0.6419085,0.34899935,-0.23502398,0.6410278,288.776123046875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,283,1329429045143067,1329429025844371,TRACKING,frame_1329429045143067.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429045143067.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6588044,0.03944096,-2.5298915,-0.64563537,0.35691938,-0.22625148,0.63606113,200.98619079589844,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,286,1329429145182968,1329429125936506,TRACKING,frame_1329429145182968.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429145182968.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6471169,0.044614762,-2.570639,-0.64237094,0.36986127,-0.21988805,0.63420147,162.23890686035156,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,289,1329429245242494,1329429226028642,TRACKING,frame_1329429245242494.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429245242494.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6284224,0.04849978,-2.611341,-0.6373852,0.38003808,-0.21759215,0.6340069,165.15603637695312,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,292,1329429345344701,1329429326120777,TRACKING,frame_1329429345344701.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429345344701.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6090064,0.052988857,-2.6561708,-0.6357714,0.38608617,-0.22111548,0.63074565,113.94218444824219,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,295,1329429445418549,1329429426212912,TRACKING,frame_1329429445418549.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429445418549.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5863156,0.05539331,-2.7007298,-0.63505876,0.39568225,-0.218451,0.6264304,234.35723876953125,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,298,1329429545516563,1329429526305048,TRACKING,frame_1329429545516563.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429545516563.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5627913,0.052788924,-2.7512355,-0.64227813,0.39204776,-0.22017026,0.62072724,126.82913970947266,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,301,1329429645643573,1329429626397183,TRACKING,frame_1329429645643573.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429645643573.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5395095,0.049753472,-2.7998197,-0.6414456,0.3977564,-0.21970294,0.61811644,138.5263671875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,304,1329429745746881,1329429726489319,TRACKING,frame_1329429745746881.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429745746881.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5134448,0.044636972,-2.8473356,-0.642365,0.4039646,-0.21013017,0.61646175,187.02078247070312,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,307,1329429845817172,1329429826581454,TRACKING,frame_1329429845817172.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429845817172.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.486678,0.041620806,-2.894976,-0.6418331,0.4168842,-0.19802158,0.61240923,130.51968383789062,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,310,1329429945825546,1329429926673589,TRACKING,frame_1329429945825546.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429945825546.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.456888,0.0431215,-2.9453182,-0.64674276,0.42170602,-0.18716964,0.60733455,196.20416259765625,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,313,1329430045932129,1329430026765725,TRACKING,frame_1329430045932129.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329430045932129.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4257196,0.049489044,-2.9931402,-0.6481255,0.42521405,-0.16837786,0.6089131,106.8923568725586,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,316,1329430146075725,1329430126857860,TRACKING,frame_1329430146075725.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329430146075725.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3942555,0.048132736,-3.0365252,-0.6548924,0.42531845,-0.14898902,0.60664856,168.4010467529297,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,319,1329430250510854,1329430235298996,TRACKING,frame_1329430250510854.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329430250510854.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3644074,0.050284497,-3.0803258,-0.65855575,0.43453062,-0.13886747,0.59850085,182.23580932617188,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,322,1329430350777283,1329430335391131,TRACKING,frame_1329430350777283.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329430350777283.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3358817,0.053932823,-3.1196418,-0.6588817,0.443218,-0.1267675,0.5944432,207.30923461914062,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,325,1329430450881574,1329430435483214,TRACKING,frame_1329430450881574.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329430450881574.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.3045176,0.0513156,-3.160385,-0.6632467,0.4493428,-0.11869496,0.58660585,211.07632446289062,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,328,1329430550965924,1329430535575402,TRACKING,frame_1329430550965924.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329430550965924.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2696645,0.0500321,-3.1991038,-0.6660814,0.45743996,-0.10438849,0.5798166,178.01531982421875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,331,1329430651046863,1329430635667485,TRACKING,frame_1329430651046863.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329430651046863.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.2328378,0.054057807,-3.2367287,-0.6618604,0.47227627,-0.08029017,0.5765843,138.8394317626953,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,334,1329430751095211,1329430735759621,TRACKING,frame_1329430751095211.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329430751095211.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.1955479,0.05886616,-3.2778027,-0.66014373,0.48724785,-0.05696702,0.56881857,190.156982421875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,337,1329430851184241,1329430835851756,TRACKING,frame_1329430851184241.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329430851184241.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.1590662,0.062100016,-3.3210921,-0.6621879,0.5034339,-0.03456688,0.55395555,201.37109375,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,340,1329430951267264,1329430935943892,TRACKING,frame_1329430951267264.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329430951267264.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.1227748,0.060912278,-3.3647478,-0.6695708,0.5122275,-0.012549579,0.53771794,197.7379608154297,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,343,1329431051320412,1329431036036027,TRACKING,frame_1329431051320412.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329431051320412.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.0933266,0.0607618,-3.4056678,-0.67192525,0.5275516,-0.0010109544,0.51981217,185.24285888671875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,346,1329431151530184,1329431136128162,TRACKING,frame_1329431151530184.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329431151530184.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.0625906,0.058250528,-3.4479861,-0.6713539,0.5389809,0.0063192844,0.50866866,243.2102508544922,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,349,1329431251539437,1329431236220298,TRACKING,frame_1329431251539437.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329431251539437.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.0272903,0.0509234,-3.491454,-0.67432433,0.5451767,0.02003245,0.49766237,208.59356689453125,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,352,1329431351598645,1329431336312433,TRACKING,frame_1329431351598645.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329431351598645.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.99357027,0.044701338,-3.5336177,-0.6787904,0.55301875,0.043260947,0.48118836,144.72250366210938,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,355,1329431451688693,1329431436404569,TRACKING,frame_1329431451688693.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329431451688693.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.96628004,0.04129191,-3.5703828,-0.6761639,0.572275,0.072824255,0.4582579,129.33299255371094,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,358,1329431551790046,1329431536496704,TRACKING,frame_1329431551790046.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329431551790046.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.9391885,0.0417182,-3.6048381,-0.6773313,0.5779907,0.08658905,0.4468236,189.00326538085938,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,361,1329431651844942,1329431636588839,TRACKING,frame_1329431651844942.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329431651844942.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.9203208,0.044943944,-3.6359582,-0.6686046,0.59373283,0.09303829,0.43794176,208.79574584960938,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,364,1329431752019520,1329431736680975,TRACKING,frame_1329431752019520.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329431752019520.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.90215254,0.04620097,-3.668588,-0.6640173,0.6076657,0.08778529,0.42675167,226.88442993164062,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,367,1329431852083358,1329431836773110,TRACKING,frame_1329431852083358.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329431852083358.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.8794863,0.046055835,-3.7034478,-0.66260374,0.6136514,0.083330154,0.42124134,233.53115844726562,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,370,1329431952193781,1329431936865194,TRACKING,frame_1329431952193781.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329431952193781.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.85496604,0.043352246,-3.7351506,-0.65903866,0.6259446,0.07470627,0.41021985,190.8015899658203,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,373,1329432052161685,1329432036957329,TRACKING,frame_1329432052161685.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329432052161685.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.82811624,0.0420086,-3.7645054,-0.6551864,0.6357299,0.070900366,0.40193433,221.62754821777344,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,376,1329432152336272,1329432137049464,TRACKING,frame_1329432152336272.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329432152336272.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.79925424,0.04048155,-3.7878623,-0.6552076,0.63638777,0.077641815,0.39960635,201.4468994140625,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,379,1329432252435828,1329432237141600,TRACKING,frame_1329432252435828.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329432252435828.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.77419674,0.03854626,-3.8100402,-0.65902185,0.63498807,0.08675477,0.39364183,276.64862060546875,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,382,1329432352549557,1329432337233735,TRACKING,frame_1329432352549557.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329432352549557.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.75406915,0.03936606,-3.8332543,-0.66289705,0.63574374,0.08887431,0.38535517,304.56585693359375,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,385,1329432452612717,1329432437325871,TRACKING,frame_1329432452612717.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329432452612717.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.7351265,0.038924,-3.8562713,-0.66687775,0.63447523,0.088874966,0.38054758,331.1173095703125,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,388,1329432552762161,1329432537418006,TRACKING,frame_1329432552762161.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329432552762161.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.71846247,0.03644643,-3.8769283,-0.66932386,0.6369527,0.08460821,0.37301219,228.69671630859375,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,391,1329432652897393,1329432637510142,TRACKING,frame_1329432652897393.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329432652897393.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.7038643,0.033450663,-3.8982813,-0.6696087,0.63956136,0.07737841,0.36959165,219.33473205566406,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,394,1329432753011103,1329432737602277,TRACKING,frame_1329432753011103.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329432753011103.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.6927059,0.030607013,-3.9162772,-0.67016053,0.6376889,0.08261447,0.370692,111.94111633300781,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,397,1329432853218938,1329432837694412,TRACKING,frame_1329432853218938.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329432853218938.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.6860219,0.028287934,-3.9320571,-0.6697445,0.6335839,0.088395774,0.37709385,151.70132446289062,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,400,1329432953273877,1329432937786548,TRACKING,frame_1329432953273877.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329432953273877.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.68632144,0.026821205,-3.9453127,-0.67105067,0.62786895,0.0858043,0.38484958,340.7532653808594,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,403,1329433053499949,1329433037878683,TRACKING,frame_1329433053499949.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329433053499949.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.69039714,0.022675117,-3.9554203,-0.6748012,0.6224798,0.07866193,0.38855433,188.775146484375,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,406,1329433153577869,1329433137970819,TRACKING,frame_1329433153577869.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329433153577869.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.70114964,0.021533795,-3.9627955,-0.678982,0.62183946,0.072488576,0.38346398,202.56739807128906,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,409,1329433253685858,1329433238062954,TRACKING,frame_1329433253685858.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329433253685858.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.7181148,0.021202113,-3.9640744,-0.68051803,0.62574714,0.06610575,0.37545383,222.93508911132812,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,412,1329433353774688,1329433338155037,TRACKING,frame_1329433353774688.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329433353774688.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.74292076,0.022068877,-3.958276,-0.68146497,0.6282558,0.051526487,0.37181336,267.7269592285156,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,415,1329433453871257,1329433438247173,TRACKING,frame_1329433453871257.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329433453871257.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.773326,0.021545302,-3.9494855,-0.6838587,0.62581027,0.042890385,0.3726381,253.68472290039062,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,418,1329433553961156,1329433538339308,TRACKING,frame_1329433553961156.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329433553961156.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.8078073,0.018871188,-3.9362357,-0.68885183,0.62060404,0.04293938,0.37214237,237.95254516601562,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,421,1329433654051367,1329433638431444,TRACKING,frame_1329433654051367.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329433654051367.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.8455648,0.016244678,-3.9245672,-0.69561934,0.6153446,0.03924939,0.36867929,249.85345458984375,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,424,1329433754145754,1329433738523579,TRACKING,frame_1329433754145754.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329433754145754.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.8834527,0.013869764,-3.9111404,-0.69848365,0.6133377,0.044821694,0.36596233,222.44212341308594,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,427,1329433854258620,1329433838615714,TRACKING,frame_1329433854258620.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329433854258620.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.92307705,0.0133269355,-3.8965108,-0.69814146,0.6165596,0.050840393,0.36037207,194.77554321289062,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,430,1329433954353461,1329433938707850,TRACKING,frame_1329433954353461.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329433954353461.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.9602493,0.012496427,-3.8815145,-0.6986736,0.618076,0.05878617,0.35550135,162.88816833496094,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,433,1329434054414982,1329434038799985,TRACKING,frame_1329434054414982.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329434054414982.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,0.9942627,0.010749944,-3.8645802,-0.69579077,0.6225422,0.06296243,0.3526361,288.06085205078125,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,436,1329434154520597,1329434138892121,TRACKING,frame_1329434154520597.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329434154520597.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.0214447,0.009598624,-3.842166,-0.6927843,0.62580836,0.072179034,0.35100436,221.6422882080078,True,True,True,True,True,True,,3.0,True,
session-20260402-051025,439,1329434254652413,1329434238984256,TRACKING,frame_1329434254652413.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329434254652413.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.0447359,0.009465219,-3.817363,-0.6902404,0.6318482,0.07875085,0.34370667,173.50477600097656,True,True,True,True,True,True,,3.0,True,
