session_id,record_index,frame_timestamp_ns,capture_timestamp_ns,tracking_state,image_file_name,image_path,image_exists,fx,fy,cx,cy,width,height,tx,ty,tz,qx,qy,qz,qw,blur_score
session-20260402-051025,231,1329427309989113,1329427290914110,TRACKING,frame_1329427309989113.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427309989113.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5173835,0.0015866421,-1.755296,-0.56281066,0.21951146,-0.3802622,0.7003281,83.677001953125
session-20260402-051025,232,1329427343353176,1329427324278173,TRACKING,frame_1329427343353176.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427343353176.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5224835,0.0023258012,-1.7703778,-0.5631309,0.22730255,-0.38016853,0.69763094,90.38081359863281
session-20260402-051025,233,1329427376717186,1329427357642183,TRACKING,frame_1329427376717186.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427376717186.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.52719,0.0028756093,-1.7855315,-0.5617922,0.23355873,-0.38118887,0.69608533,130.46556091308594
session-20260402-051025,234,1329427410055033,1329427391006246,TRACKING,frame_1329427410055033.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427410055033.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5298533,0.0038673263,-1.8023525,-0.5619095,0.23670645,-0.38033924,0.6953918,131.88241577148438
session-20260402-051025,235,1329427443419095,1329427424370308,TRACKING,frame_1329427443419095.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427443419095.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5330818,0.0032014865,-1.8187339,-0.56133246,0.23666158,-0.3809401,0.6955442,143.24478149414062
session-20260402-051025,236,1329427476783106,1329427457734319,TRACKING,frame_1329427476783106.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427476783106.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5360172,0.0021674726,-1.8351773,-0.5607021,0.23699138,-0.38210392,0.695302,117.46966552734375
session-20260402-051025,237,1329427510202367,1329427491098381,TRACKING,frame_1329427510202367.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427510202367.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5399163,0.002558373,-1.852528,-0.5589327,0.23749775,-0.38512048,0.69488937,103.63088989257812
session-20260402-051025,238,1329427543566378,1329427524462392,TRACKING,frame_1329427543566378.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427543566378.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5424994,0.0016777366,-1.8693794,-0.55787814,0.23660433,-0.38815403,0.6943535,116.32699584960938
session-20260402-051025,239,1329427576930440,1329427557826454,TRACKING,frame_1329427576930440.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427576930440.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5443234,0.00075341016,-1.8864733,-0.5570685,0.23447621,-0.39146537,0.69386625,109.67622375488281
session-20260402-051025,240,1329427610290965,1329427591190517,TRACKING,frame_1329427610290965.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427610290965.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5451834,0.0011269543,-1.9034464,-0.5558991,0.23281346,-0.39392903,0.6939697,120.60629272460938
session-20260402-051025,241,1329427643654975,1329427624554527,TRACKING,frame_1329427643654975.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427643654975.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.545323,-0.00028076582,-1.9205211,-0.55598825,0.22893971,-0.39543587,0.6943299,93.09585571289062
session-20260402-051025,242,1329427677019037,1329427657918589,TRACKING,frame_1329427677019037.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427677019037.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5445395,-0.0017048791,-1.9376011,-0.5567177,0.2242801,-0.39712015,0.69430494,115.30529022216797
session-20260402-051025,243,1329427710334398,1329427691282652,TRACKING,frame_1329427710334398.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427710334398.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5455937,-0.0011899918,-1.9542974,-0.5593782,0.22215484,-0.3956119,0.6937106,174.7375030517578
session-20260402-051025,244,1329427743698408,1329427724646662,TRACKING,frame_1329427743698408.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427743698408.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5435867,-0.0024451427,-1.9697701,-0.56399333,0.22269659,-0.39236033,0.6916437,218.83309936523438
session-20260402-051025,245,1329427777062471,1329427758010725,TRACKING,frame_1329427777062471.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427777062471.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5435321,-0.0032081585,-1.9854118,-0.56889266,0.22269419,-0.392804,0.6873671,189.65106201171875
session-20260402-051025,246,1329427810456001,1329427791374787,TRACKING,frame_1329427810456001.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427810456001.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5442642,-0.002494039,-2.0001702,-0.57059443,0.22152434,-0.3985089,0.68303704,129.1358642578125
session-20260402-051025,247,1329427843820012,1329427824738798,TRACKING,frame_1329427843820012.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427843820012.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5444438,-0.0011654906,-2.0143576,-0.5701802,0.22338049,-0.39947686,0.6822125,159.21054077148438
session-20260402-051025,248,1329427877184074,1329427858102860,TRACKING,frame_1329427877184074.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427877184074.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.542732,0.000447575,-2.0276942,-0.5701186,0.22575296,-0.39496997,0.68410456,142.64523315429688
session-20260402-051025,249,1329427910535401,1329427891466923,TRACKING,frame_1329427910535401.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427910535401.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5401539,0.0022651479,-2.0414476,-0.5726834,0.2240661,-0.3886078,0.6861575,130.45030212402344
session-20260402-051025,250,1329427943899411,1329427924830933,TRACKING,frame_1329427943899411.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427943899411.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5385045,0.0029058624,-2.0553362,-0.5752432,0.22165635,-0.38392746,0.6874325,131.14642333984375
session-20260402-051025,251,1329427977263474,1329427958194996,TRACKING,frame_1329427977263474.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329427977263474.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5382929,0.0038583204,-2.0689833,-0.5761501,0.22182448,-0.38080627,0.6883542,155.4649658203125
session-20260402-051025,252,1329428010733853,1329427991559006,TRACKING,frame_1329428010733853.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428010733853.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.53918,0.0038107596,-2.0842373,-0.57705265,0.22673942,-0.37478006,0.6893035,117.05815124511719
session-20260402-051025,253,1329428044097916,1329428024923069,TRACKING,frame_1329428044097916.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428044097916.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5402776,0.0050233267,-2.097201,-0.5766024,0.23324475,-0.36832395,0.69098765,112.73104095458984
session-20260402-051025,254,1329428077461978,1329428058287131,TRACKING,frame_1329428077461978.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428077461978.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.542151,0.005830195,-2.1109972,-0.57702565,0.23645808,-0.3627177,0.6925062,137.12770080566406
session-20260402-051025,255,1329428110780171,1329428091651142,TRACKING,frame_1329428110780171.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428110780171.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5443404,0.006409794,-2.1268048,-0.57874393,0.23751454,-0.35721734,0.69356894,128.00869750976562
session-20260402-051025,256,1329428144144233,1329428125015204,TRACKING,frame_1329428144144233.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428144144233.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5483896,0.0070250444,-2.1410093,-0.5802568,0.24207285,-0.35104454,0.6938808,125.34669494628906
session-20260402-051025,257,1329428177508296,1329428158379267,TRACKING,frame_1329428177508296.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428177508296.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5539101,0.00773222,-2.1552377,-0.5818132,0.24878986,-0.34494072,0.69326246,123.35352325439453
session-20260402-051025,258,1329428210927594,1329428191743277,TRACKING,frame_1329428210927594.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428210927594.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5602685,0.009744033,-2.1704218,-0.5850875,0.25648665,-0.33783197,0.69119954,111.79142761230469
session-20260402-051025,259,1329428244291656,1329428225107339,TRACKING,frame_1329428244291656.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428244291656.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5670958,0.010368418,-2.1859953,-0.5890399,0.2615521,-0.33115166,0.68917406,129.02394104003906
session-20260402-051025,260,1329428277655719,1329428258471402,TRACKING,frame_1329428277655719.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428277655719.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5748796,0.011690753,-2.201563,-0.5916764,0.26696596,-0.32460636,0.6879525,127.43750762939453
session-20260402-051025,261,1329428311105215,1329428291835412,TRACKING,frame_1329428311105215.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428311105215.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5830144,0.015467206,-2.2174816,-0.59396625,0.2769383,-0.31675863,0.6856918,92.0858154296875
session-20260402-051025,262,1329428344469278,1329428325199475,TRACKING,frame_1329428344469278.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428344469278.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5909818,0.018420586,-2.2326972,-0.5976986,0.28737777,-0.3070921,0.6825428,100.94994354248047
session-20260402-051025,263,1329428377833340,1329428358563537,TRACKING,frame_1329428377833340.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428377833340.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5986922,0.022207826,-2.2481072,-0.60065323,0.29595396,-0.298043,0.680292,110.28450012207031
session-20260402-051025,264,1329428411179412,1329428391927548,TRACKING,frame_1329428411179412.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428411179412.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6058334,0.02586758,-2.2634966,-0.6034662,0.3026296,-0.28830218,0.6790623,93.83282470703125
session-20260402-051025,265,1329428444543474,1329428425291610,TRACKING,frame_1329428444543474.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428444543474.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6125191,0.02991603,-2.2793314,-0.6086063,0.30950516,-0.27732033,0.67594266,80.36538696289062
session-20260402-051025,266,1329428477907485,1329428458655621,TRACKING,frame_1329428477907485.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428477907485.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6197116,0.034293465,-2.2955687,-0.61300457,0.31446943,-0.26894712,0.673054,133.2515106201172
session-20260402-051025,267,1329428511303383,1329428492019683,TRACKING,frame_1329428511303383.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428511303383.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.626436,0.03902617,-2.3109462,-0.6160977,0.31760627,-0.26254642,0.6712818,136.00930786132812
session-20260402-051025,268,1329428544667446,1329428525383746,TRACKING,frame_1329428544667446.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428544667446.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6334021,0.04202708,-2.3262296,-0.61859417,0.32048875,-0.25720662,0.6696812,135.855224609375
session-20260402-051025,269,1329428578031456,1329428558747756,TRACKING,frame_1329428578031456.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428578031456.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6402882,0.04414261,-2.340522,-0.6204211,0.32581723,-0.25211865,0.66735065,181.93994140625
session-20260402-051025,270,1329428611392917,1329428592111819,TRACKING,frame_1329428611392917.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428611392917.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6469406,0.047344856,-2.352966,-0.6215109,0.32969493,-0.24914381,0.665547,200.70733642578125
session-20260402-051025,271,1329428644756979,1329428625475881,TRACKING,frame_1329428644756979.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428644756979.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6520847,0.0482273,-2.366915,-0.6227886,0.33101976,-0.24705637,0.6644723,205.89244079589844
session-20260402-051025,272,1329428678120990,1329428658839892,TRACKING,frame_1329428678120990.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428678120990.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6564049,0.048798934,-2.3802545,-0.6244717,0.33499685,-0.24395837,0.66203964,198.92237854003906
session-20260402-051025,273,1329428711464165,1329428692203954,TRACKING,frame_1329428711464165.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428711464165.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6593786,0.047847323,-2.3932738,-0.6261768,0.3378679,-0.24148048,0.65987504,261.5018005371094
session-20260402-051025,274,1329428744828228,1329428725568017,TRACKING,frame_1329428744828228.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428744828228.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6629821,0.047918577,-2.407526,-0.62766343,0.33846313,-0.24332757,0.6574747,229.26351928710938
session-20260402-051025,275,1329428778192238,1329428758932027,TRACKING,frame_1329428778192238.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428778192238.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6650672,0.04705885,-2.4213407,-0.63006574,0.33781815,-0.24290176,0.6556636,251.4099884033203
session-20260402-051025,276,1329428811544314,1329428792296089,TRACKING,frame_1329428811544314.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428811544314.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6656998,0.043687046,-2.4337904,-0.6324747,0.34013438,-0.24167895,0.65259147,295.44158935546875
session-20260402-051025,277,1329428844908377,1329428825660152,TRACKING,frame_1329428844908377.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428844908377.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6666327,0.04236059,-2.4474301,-0.6344628,0.34146348,-0.24198616,0.6498479,308.3066711425781
session-20260402-051025,278,1329428878272387,1329428859024162,TRACKING,frame_1329428878272387.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428878272387.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6664442,0.0409,-2.4605196,-0.63689905,0.34408876,-0.23975521,0.64690024,245.25489807128906
session-20260402-051025,279,1329428911709826,1329428892388225,TRACKING,frame_1329428911709826.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428911709826.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6662405,0.038406566,-2.4733949,-0.6393477,0.3476498,-0.2369277,0.6436144,279.66839599609375
session-20260402-051025,280,1329428945073836,1329428925752235,TRACKING,frame_1329428945073836.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428945073836.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6644176,0.03736581,-2.4868379,-0.6419085,0.34899935,-0.23502398,0.6410278,288.776123046875
session-20260402-051025,281,1329428978437899,1329428959116298,TRACKING,frame_1329428978437899.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329428978437899.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6619252,0.036917076,-2.5004866,-0.64344394,0.35028076,-0.23371817,0.6392644,251.3430938720703
session-20260402-051025,282,1329429011779056,1329428992480360,TRACKING,frame_1329429011779056.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429011779056.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.662748,0.039126545,-2.5170753,-0.64492565,0.35343328,-0.23083313,0.6370808,208.000244140625
session-20260402-051025,283,1329429045143067,1329429025844371,TRACKING,frame_1329429045143067.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429045143067.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6588044,0.03944096,-2.5298915,-0.64563537,0.35691938,-0.22625148,0.63606113,200.98619079589844
session-20260402-051025,284,1329429078507129,1329429059208433,TRACKING,frame_1329429078507129.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429078507129.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6548262,0.040559437,-2.542807,-0.6450117,0.3621247,-0.22362883,0.63467765,213.22366333007812
session-20260402-051025,285,1329429111818958,1329429092572496,TRACKING,frame_1329429111818958.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429111818958.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.651859,0.04312445,-2.557576,-0.64407843,0.36472934,-0.22161357,0.6348408,210.27642822265625
session-20260402-051025,286,1329429145182968,1329429125936506,TRACKING,frame_1329429145182968.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429145182968.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6471169,0.044614762,-2.570639,-0.64237094,0.36986127,-0.21988805,0.63420147,162.23890686035156
session-20260402-051025,287,1329429178547031,1329429159300569,TRACKING,frame_1329429178547031.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429178547031.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.64164,0.046065167,-2.583828,-0.64062446,0.37476513,-0.21824238,0.63365746,173.2340850830078
session-20260402-051025,288,1329429211911093,1329429192664631,TRACKING,frame_1329429211911093.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429211911093.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6355724,0.047450848,-2.5976474,-0.6389802,0.3766015,-0.21748826,0.63448757,124.78897094726562
session-20260402-051025,289,1329429245242494,1329429226028642,TRACKING,frame_1329429245242494.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429245242494.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6284224,0.04849978,-2.611341,-0.6373852,0.38003808,-0.21759215,0.6340069,165.15603637695312
session-20260402-051025,290,1329429278606556,1329429259392704,TRACKING,frame_1329429278606556.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429278606556.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6221478,0.050479192,-2.6258097,-0.6362493,0.3838433,-0.21768898,0.63282126,146.79586791992188
session-20260402-051025,291,1329429311980691,1329429292756767,TRACKING,frame_1329429311980691.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429311980691.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6161572,0.05128494,-2.64111,-0.63640225,0.38590333,-0.21924104,0.6308757,116.11335754394531
session-20260402-051025,292,1329429345344701,1329429326120777,TRACKING,frame_1329429345344701.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429345344701.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6090064,0.052988857,-2.6561708,-0.6357714,0.38608617,-0.22111548,0.63074565,113.94218444824219
session-20260402-051025,293,1329429378708763,1329429359484839,TRACKING,frame_1329429378708763.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429378708763.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.6019526,0.054372728,-2.6707,-0.634269,0.39064756,-0.2217125,0.6292382,157.45791625976562
session-20260402-051025,294,1329429412054487,1329429392848850,TRACKING,frame_1329429412054487.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429412054487.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5947722,0.055336963,-2.6851666,-0.6338235,0.39452842,-0.22008164,0.6278368,216.12042236328125
session-20260402-051025,295,1329429445418549,1329429426212912,TRACKING,frame_1329429445418549.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429445418549.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5863156,0.05539331,-2.7007298,-0.63505876,0.39568225,-0.218451,0.6264304,234.35723876953125
session-20260402-051025,296,1329429478782612,1329429459576975,TRACKING,frame_1329429478782612.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429478782612.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.577536,0.05447691,-2.7172122,-0.63813466,0.3933712,-0.21730804,0.6251562,167.8426513671875
session-20260402-051025,297,1329429512152500,1329429492940985,TRACKING,frame_1329429512152500.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429512152500.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5697331,0.053738043,-2.734402,-0.6409064,0.39217585,-0.21778503,0.6229019,150.328125
session-20260402-051025,298,1329429545516563,1329429526305048,TRACKING,frame_1329429545516563.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429545516563.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5627913,0.052788924,-2.7512355,-0.64227813,0.39204776,-0.22017026,0.62072724,126.82913970947266
session-20260402-051025,299,1329429578880625,1329429559669110,TRACKING,frame_1329429578880625.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429578880625.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5556705,0.05193442,-2.7676325,-0.64256597,0.39326528,-0.22093001,0.61938787,159.13043212890625
session-20260402-051025,300,1329429612279511,1329429593033121,TRACKING,frame_1329429612279511.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429612279511.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5475501,0.05069838,-2.783655,-0.6418807,0.39687333,-0.22105777,0.61774933,171.70152282714844
session-20260402-051025,301,1329429645643573,1329429626397183,TRACKING,frame_1329429645643573.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429645643573.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5395095,0.049753472,-2.7998197,-0.6414456,0.3977564,-0.21970294,0.61811644,138.5263671875
session-20260402-051025,302,1329429679007636,1329429659761246,TRACKING,frame_1329429679007636.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429679007636.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5310858,0.048862703,-2.815919,-0.6414869,0.3996492,-0.21678095,0.61788434,164.81576538085938
session-20260402-051025,303,1329429712382818,1329429693125256,TRACKING,frame_1329429712382818.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429712382818.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5214869,0.045871187,-2.830651,-0.64210653,0.40123752,-0.21183738,0.61792594,187.1573944091797
session-20260402-051025,304,1329429745746881,1329429726489319,TRACKING,frame_1329429745746881.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429745746881.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5134448,0.044636972,-2.8473356,-0.642365,0.4039646,-0.21013017,0.61646175,187.02078247070312
session-20260402-051025,305,1329429779110943,1329429759853381,TRACKING,frame_1329429779110943.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429779110943.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.5052612,0.043377303,-2.864127,-0.6427623,0.4059202,-0.20865624,0.61526245,188.58554077148438
session-20260402-051025,306,1329429812453110,1329429793217392,TRACKING,frame_1329429812453110.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429812453110.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4962121,0.04202357,-2.879869,-0.6423237,0.41072035,-0.20465213,0.6138783,124.18326568603516
session-20260402-051025,307,1329429845817172,1329429826581454,TRACKING,frame_1329429845817172.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429845817172.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.486678,0.041620806,-2.894976,-0.6418331,0.4168842,-0.19802158,0.61240923,130.51968383789062
session-20260402-051025,308,1329429879181235,1329429859945517,TRACKING,frame_1329429879181235.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429879181235.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4768966,0.0415711,-2.9109557,-0.6426946,0.4213722,-0.19274454,0.6101136,197.33432006835938
session-20260402-051025,309,1329429912461484,1329429893309527,TRACKING,frame_1329429912461484.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429912461484.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4673047,0.041715387,-2.9279513,-0.6448101,0.4217475,-0.18987775,0.6085191,181.0992431640625
session-20260402-051025,310,1329429945825546,1329429926673589,TRACKING,frame_1329429945825546.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429945825546.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.456888,0.0431215,-2.9453182,-0.64674276,0.42170602,-0.18716964,0.60733455,196.20416259765625
session-20260402-051025,311,1329429979189557,1329429960037600,TRACKING,frame_1329429979189557.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329429979189557.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4463083,0.045187414,-2.961813,-0.64752865,0.42367437,-0.18271583,0.6064828,147.20492553710938
session-20260402-051025,312,1329430012568066,1329429993401662,TRACKING,frame_1329430012568066.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329430012568066.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4370865,0.048336264,-2.9779747,-0.64769334,0.42556503,-0.1758808,0.6070039,127.00054168701172
session-20260402-051025,313,1329430045932129,1329430026765725,TRACKING,frame_1329430045932129.jpg,/content/trajectreview_input/session-20260402-051025/trajectreview/images/frame_1329430045932129.jpg,True,456.27792,455.49878,317.64102,245.34378,640,480,1.4257196,0.049489044,-2.9931402,-0.6481255,0.42521405,-0.16837786,0.6089131,106.8923568725586
